# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1350508874
# chain_id=3
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_S_3.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_S_diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-4963.32,1,0.000782806,2,3,0,5171.4,-1.75213,0.516792,1.64492,-0.83662,1.02958,-0.338232,-0.660106,-0.1418,-0.240662,-1.42411,1.36111,0.582327,1.71982,-0.536194,0.95514,-1.84673,1.20986,-1.45253,1.29614,3.32484,-1.4084,-3.55838,0.914386,-1.0218,-1.85911,1.99254,-1.75658,1.50754,1.69889,-0.901814,-1.02673,-1.98947,12.478,-14.4564,-1.39309,-0.0578128,0.31988,0.589558,-1677.69,809.982,2209.08,-797.659,584.43,1026.85,-111.126,303.767,133.303,-280.817,111.879,73.2038,366.452,-8442.72,7851.48,24.7101,-376.908,155.726,429.57
-4918.61,1,0.000793751,2,3,0,4974.02,-1.75055,0.516978,1.6458,-0.83717,1.03042,-0.339022,-0.658512,-0.141748,-0.240331,-1.42505,1.36097,0.581719,1.71976,-0.532843,0.953075,-1.84731,1.21066,-1.45376,1.29711,-2.64919,0.0838922,-0.250295,0.37974,-0.835294,1.39849,-2.05171,0.0544816,-0.365312,1.06932,0.218019,0.794599,0.225601,-7.53611,5.68531,0.743608,-1.16173,1.60843,-1.05207,-1659.48,801.187,2186.87,-791.136,578.462,1016.05,-109.92,302.217,132.405,-281.298,111.501,72.9963,365.558,-8350.94,7767.28,24.5764,-374.649,154.106,425.691
-4730,1,0.000819206,2,3,0,4922.02,-1.74945,0.516557,1.6415,-0.835492,1.0297,-0.338084,-0.656308,-0.142134,-0.240754,-1.42465,1.36264,0.581137,1.71904,-0.521805,0.941863,-1.8454,1.21244,-1.45453,1.29705,1.99483,-0.897126,-4.37186,1.65293,-0.904818,-0.248867,1.43362,-0.479026,-0.364919,0.473455,0.926544,-0.415039,-0.738172,13.3815,-13.0193,1.14737,1.38887,-0.598102,-0.383879,-1588.2,769.649,2093.95,-754.734,555.029,990.954,-106.691,294.643,128.234,-281.651,110.441,72.6183,363.155,-7969.91,7407.17,23.7236,-365.496,149.922,414.868
-4531.37,1,0.000856683,2,3,0,4732.75,-1.74728,0.514357,1.63731,-0.833383,1.02809,-0.341075,-0.65656,-0.141023,-0.239577,-1.42479,1.36074,0.580547,1.71804,-0.508326,0.931424,-1.84416,1.21186,-1.45365,1.29709,-2.5873,1.92257,4.18391,-1.85979,1.40093,2.56387,0.0575167,-0.40077,-0.579596,-0.157434,1.20282,0.405995,0.891446,-14.4746,12.2341,-0.703703,0.035073,-0.388943,0.318585,-1517.31,732.008,1995.68,-721.449,528.848,937.121,-102.977,286.091,123.584,-283.032,108.868,71.6909,359.645,-7567.61,7033.64,23.5526,-350.193,143.577,396.469
-4330.57,1,0.000904701,2,3,0,4541.17,-1.74776,0.511184,1.63579,-0.829353,1.02516,-0.339859,-0.653459,-0.140083,-0.240207,-1.42589,1.35999,0.581653,1.71583,-0.495889,0.916972,-1.84333,1.21402,-1.45482,1.29409,1.06246,-2.39377,-2.58676,2.8557,-2.07822,-0.159607,1.80455,0.264802,-0.457075,-0.34887,-0.509221,0.546572,-1.54689,13.4845,-14.1289,0.435293,1.50195,-0.771573,-2.01,-1441.59,694.022,1897.17,-680.547,501.936,906.147,-99.5155,278.126,118.866,-283.879,107.455,71.3971,356.574,-7161.3,6651.14,22.5021,-338.441,138.529,383.583
-4279.46,1,0.000962382,2,3,0,4338.71,-1.74659,0.510789,1.63313,-0.829195,1.02429,-0.340654,-0.653528,-0.14105,-0.240149,-1.42658,1.3603,0.579996,1.71653,-0.493737,0.912879,-1.84437,1.21426,-1.45399,1.29232,-1.90338,0.740403,3.66963,-0.487939,1.1404,1.25392,0.0239667,1.13719,-0.00408001,0.583829,-0.270034,1.75552,-0.560321,-5.63253,7.4072,1.08573,-0.413436,-0.798763,2.01848,-1424.7,684.599,1871.36,-673.573,495.221,890.151,-98.9738,275.817,117.782,-284.563,107.054,70.8513,355.827,-7058.02,6555.27,22.6959,-333.867,136.863,377.954
-4080.71,1,0.00102922,2,3,0,4287.5,-1.74224,0.508883,1.62953,-0.825826,1.01974,-0.345995,-0.656145,-0.138339,-0.243023,-1.42561,1.3606,0.577096,1.71626,-0.480715,0.899563,-1.84521,1.21535,-1.45423,1.28812,-3.53855,1.60386,3.61327,-2.31196,2.70252,3.46103,1.17073,-1.03729,1.51441,-0.76585,-0.0367355,1.4804,0.493482,-13.3325,12.9796,0.43188,-0.856251,0.25188,2.41693,-1357.42,644.225,1772.14,-644.833,466.666,817.878,-96.2743,268.673,112.776,-286.558,105.386,69.0894,351.561,-6656.13,6186.39,23.5784,-313.402,128.713,353.681
-3856.41,1,0.00110495,2,3,0,4086.7,-1.73865,0.506,1.6283,-0.822303,1.01735,-0.35024,-0.65548,-0.14034,-0.243841,-1.42615,1.36231,0.57799,1.71211,-0.460832,0.886457,-1.84639,1.21447,-1.45427,1.28375,3.06634,-1.98426,-2.43535,2.28103,-1.57701,-2.77294,0.403647,-1.19294,-0.490575,0.0759414,0.657283,0.328896,-2.26545,16.0301,-12.4743,-0.559111,-0.0624635,-0.153331,-2.34952,-1277.02,599.014,1660.93,-608.077,435.816,748.106,-91.4273,255.823,106.69,-288.51,103.412,68.0398,346.35,-6199.66,5770.27,23.4469,-293.736,120.003,329.404
-2473.99,1,0.00118948,4,15,0,3857.77,-1.7253,0.488484,1.59127,-0.80046,1.00206,-0.364751,-0.654205,-0.140104,-0.242399,-1.41632,1.36174,0.579909,1.71169,-0.312911,0.748953,-1.8328,1.21231,-1.45483,1.26753,-5.35239,4.0646,9.67682,-4.70358,3.3197,4.03523,-0.445703,0.729098,0.1024,-2.41712,0.425406,-0.0349585,1.24709,-37.0169,34.4482,-1.82936,-0.526179,0.420857,3.20455,-755.411,343.74,964.545,-356.894,252.944,416.133,-62.2648,180.968,69.2335,-293.794,92.0043,63.4739,322.575,-3374.89,3157.71,18.5597,-185.391,76.653,207.642
-2455.31,1,0.0012828,2,3,0,2481.38,-1.72656,0.488238,1.58962,-0.799877,1.001,-0.364099,-0.656002,-0.141175,-0.243413,-1.41675,1.3625,0.579968,1.70913,-0.309538,0.746984,-1.83401,1.21159,-1.4543,1.26927,0.508771,0.410003,1.89658,-0.680693,0.983212,-0.241441,1.36147,0.949634,0.834624,0.151013,-0.528567,-0.00563832,2.20391,-4.7698,3.53835,0.955579,0.445338,-0.363929,-1.22543,-748.037,341.279,955.508,-352.138,250.779,417.117,-61.9164,179.167,68.5241,-293.768,91.8442,63.5659,322.041,-3337.14,3122.47,18.1346,-185.339,76.3936,207.403
-2140.3,1,0.001385,3,7,0,2471.44,-1.72905,0.481034,1.57509,-0.794043,1.00631,-0.379798,-0.656195,-0.155722,-0.232745,-1.40638,1.35098,0.582903,1.69301,-0.254716,0.704598,-1.8239,1.21039,-1.45658,1.26579,-1.46292,2.14325,5.01409,-1.95894,-0.328395,3.75616,-0.125345,3.07969,-1.74924,-2.69002,2.32765,-0.357496,3.7832,-18.1576,15.4333,-1.77423,-0.228191,0.594226,1.1216,-639.364,276.459,790.81,-304.752,208.441,279.549,-54.4873,153.127,59.6085,-295.472,87.8146,61.3729,310.652,-2695.18,2551.59,18.8149,-143.074,59.4243,159.6
-1565.01,1,0.0014962,4,15,0,2150.85,-1.69851,0.437015,1.5499,-0.751996,0.990971,-0.404115,-0.639171,-0.162682,-0.229939,-1.38174,1.3447,0.575187,1.68186,-0.118475,0.592099,-1.81714,1.2146,-1.46986,1.25313,5.63881,-5.29402,-5.71281,5.30912,-2.32612,-3.1823,1.86085,-1.34395,0.0115172,3.89865,-1.03867,-1.04694,-2.64522,23.6422,-20.978,0.552001,0.951275,-1.50233,-1.83171,-422.516,159.931,504.92,-202.033,130.844,86.0915,-37.6978,110.821,40.3959,-294.766,80.925,57.9138,295.008,-1508.82,1484.95,16.291,-77.405,34.2191,89.953
-1241.09,1,0.00161657,5,31,0,1575.21,-1.65886,0.403687,1.51295,-0.735495,0.984655,-0.417008,-0.615444,-0.182197,-0.232689,-1.34894,1.34025,0.569131,1.68181,-0.0185343,0.455612,-1.81616,1.2408,-1.47355,1.2741,-5.31717,3.3892,5.52339,-2.37104,1.18088,1.23421,-2.04341,2.14537,0.436983,-4.42428,0.853784,0.836614,1.89079,-15.0487,17.9439,0.0212349,-2.41976,0.463666,-1.1631,-291.16,101.122,341.569,-143.822,89.0019,0.83116,-27.9091,86.9056,29.6602,-289.411,76.9775,56.3579,288.256,-843.728,884.353,13.5147,-47.6917,22.3374,56.7249
-1236.38,1,0.0017463,3,7,0,1246.88,-1.65899,0.404383,1.50859,-0.735997,0.985329,-0.416572,-0.613562,-0.180275,-0.233009,-1.34875,1.34139,0.569975,1.68126,-0.015765,0.45436,-1.81466,1.24259,-1.47425,1.27423,-0.176445,-0.310541,2.7941,0.162795,-0.308693,-0.251222,-1.10168,-1.02474,0.209007,-0.359162,-0.587813,-0.43386,0.56564,-2.31381,1.48142,-0.849297,-1.06406,0.41936,-0.0218665,-289.551,100.601,338.646,-143.27,88.5111,-1.60387,-27.759,86.7799,29.4528,-289.455,76.9862,56.4046,287.991,-833.766,875.587,13.574,-46.4796,22.0109,55.8279
-1067.07,1,0.0018856,4,15,0,1246.1,-1.60148,0.387796,1.48312,-0.720178,0.964417,-0.421988,-0.600192,-0.187027,-0.24041,-1.30781,1.32744,0.587267,1.66178,0.082774,0.369665,-1.80734,1.25966,-1.43685,1.29285,5.6939,-1.75153,-3.91755,1.99635,-1.96546,-0.263274,1.06526,-1.04347,-0.685271,4.85943,-1.49436,0.709519,-3.44493,11.3905,-10.9645,0.397135,1.45792,2.32813,0.855567,-218.363,75.1205,259.828,-111.43,67.5199,-23.6571,-20.8148,71.581,22.6598,-280.359,74.2011,58.4907,282.328,-493.332,578,10.194,-39.0324,17.7943,44.7434
-887.163,0.999958,0.00203468,4,15,0,1074.57,-1.55624,0.369255,1.39608,-0.710569,0.960338,-0.431935,-0.614455,-0.214639,-0.253054,-1.23207,1.30551,0.591821,1.58338,0.175004,0.192065,-1.81042,1.21963,-1.4447,1.29815,-4.04817,1.53239,6.28505,-1.47869,0.826192,0.101142,0.443449,1.90935,0.770352,-6.42261,1.79209,0.461826,6.57295,-7.67998,12.6552,0.229143,1.36884,0.523305,0.223115,-154.954,53.6092,181.734,-81.2234,50.0708,-37.3496,-14.9127,51.7182,15.144,-263.491,71.1632,59.5782,267.022,-192.332,313.195,6.63816,-34.758,13.2616,37.044
-873.797,0.999806,0.00219352,4,15,0,898.476,-1.54504,0.362717,1.38709,-0.706181,0.949703,-0.436986,-0.620306,-0.212753,-0.250786,-1.21422,1.29899,0.600482,1.57902,0.190729,0.19058,-1.82535,1.22391,-1.4435,1.29986,2.20506,-1.16454,-1.95383,0.932343,-1.77705,-0.615691,-0.840069,0.119275,0.295756,3.57216,-1.2234,1.1186,-1.53821,2.97991,-1.22511,-2.28972,0.753449,0.141424,0.147397,-151.858,51.1007,176.753,-80.2877,48.3341,-49.7055,-14.8609,50.3647,14.6912,-260.003,70.4423,60.2565,265.584,-172.101,298.181,6.49116,-29.6338,11.9553,33.0879
-778.145,0.999659,0.00236156,4,15,0,884.198,-1.51824,0.365346,1.29811,-0.65625,0.916829,-0.429513,-0.622157,-0.232172,-0.296064,-1.16084,1.28191,0.575423,1.49971,0.240716,0.0743416,-1.86609,1.24806,-1.39802,1.296,-2.77311,0.436208,5.60682,-2.9554,1.90247,-0.986795,-0.0928585,1.35952,2.057,-5.27139,1.54116,1.75309,6.40694,-3.30677,7.72631,1.79091,-1.32465,-1.80219,0.498078,-128.915,43.035,141.989,-65.0034,40.0059,-56.3452,-14.0628,41.7483,9.98955,-248.578,68.3459,57.5208,251.584,-52.6268,196.953,4.78806,-24.5235,9.59796,26.4443
-550.883,1,0.00253885,6,63,0,789.433,-1.28949,0.298792,1.21497,-0.572409,0.824556,-0.363631,-0.607281,-0.32511,-0.351998,-0.885919,1.23035,0.407913,1.21136,0.283965,-0.237343,-1.89822,1.31589,-1.3129,1.28303,-6.91316,2.20716,4.93624,-2.90405,2.6065,-0.760016,-0.626723,2.57129,1.17728,-11.0589,2.79403,4.37256,11.6584,0.0581722,9.00392,0.620656,-2.47444,-1.17511,1.32997,-85.0883,29.406,106.264,-42.8415,29.5494,24.5059,-13.0912,24.5176,3.35845,-187.199,64.5911,42.2991,206.159,83.2004,77.1371,0.816123,-43.0555,10.2653,36.4526
-533.713,0.999995,0.00272908,7,127,0,559.044,-1.2791,0.317138,1.20377,-0.562456,0.80961,-0.380589,-0.579081,-0.323161,-0.334915,-0.845725,1.24121,0.406787,1.17949,0.271047,-0.233228,-1.9191,1.33261,-1.28202,1.2805,-1.33977,-0.878076,1.54731,-0.966026,1.1492,1.04662,-1.82478,0.0877506,-1.01076,-3.95264,-0.132431,0.41065,3.60556,1.47315,0.388828,1.28591,-1.32634,-1.81207,0.409351,-86.556,29.4953,104.683,-44.1808,28.4771,-11.8518,-12.3454,25.5419,4.23776,-179.728,64.9058,41.2975,199.802,83.7732,78.3283,1.61531,-33.6533,8.26259,27.9543
-447.097,0.999887,0.00293019,5,31,0,542.513,-1.23447,0.33375,1.07177,-0.559608,0.751707,-0.343321,-0.57987,-0.351923,-0.354466,-0.731884,1.13265,0.321859,1.0422,0.206493,-0.279039,-1.99325,1.39984,-1.27272,1.19413,3.00481,-0.334907,-5.11114,1.14022,-1.86598,1.43916,0.369247,-1.08688,-0.464669,6.44308,-3.75342,-2.63296,-7.36642,-3.37824,-2.73676,-1.62004,1.90754,0.058291,-2.28363,-86.4243,28.7999,92.5876,-45.573,26.0085,-26.7386,-19.4717,16.2409,0.425733,-156.608,58.7165,31.0477,175.653,84.1966,70.7612,1.48596,-14.6808,4.8285,15.4057
-316.899,0.999998,0.00314151,5,31,0,465.013,-1.2097,0.196944,1.0049,-0.507235,0.667204,-0.350941,-0.537192,-0.483436,-0.315792,-0.418203,1.01872,0.144214,0.709893,0.135732,-0.479622,-1.91046,1.36887,-1.20666,1.2958,-2.88507,2.91918,3.70948,-2.11128,2.11108,-0.746671,-1.18592,2.30292,-0.592896,-8.83254,3.56533,3.56663,9.95088,4.1076,5.03061,-1.35588,0.0556524,-0.99319,-1.2709,-78.209,17.8836,83.0418,-36.3592,22.497,14.707,-14.6296,-4.1708,2.46123,-87.9058,52.8704,14.2985,123.103,93.8344,47.7263,0.453856,-27.8806,4.50723,23.809
-228.397,0.999535,0.00336505,5,31,0,327.086,-0.934051,0.103032,0.879412,-0.398181,0.663487,-0.353674,-0.543398,-0.466564,-0.356829,-0.189662,0.882096,0.183708,0.570384,-0.023667,-0.566755,-1.97198,1.45127,-1.38306,1.27249,-6.47767,1.77551,4.48899,-2.7431,0.799874,-0.439108,-0.584403,-0.53551,0.572873,-5.48074,3.66844,-0.0211259,5.85424,5.14633,2.70976,0.921895,-1.58032,2.69536,0.77076,-66.8646,5.42639,70.8825,-32.4197,20.8978,-84.3008,-25.2035,-13.5105,-4.32148,-42.3348,44.8275,15.7547,93.9262,64.8339,37.7553,0.10799,19.4413,-0.719549,-7.36047
-149.381,0.999987,0.0035957,6,63,0,235.34,-0.730425,0.0554826,0.641669,-0.345295,0.615983,-0.296034,-0.403388,-0.440797,-0.180256,-0.0541877,0.705856,0.179277,0.312306,-0.271158,-0.802285,-2.03889,1.49022,-1.36341,1.11376,-5.00379,0.713247,5.54035,-1.92462,1.49273,-1.74719,-2.6629,-1.94242,-1.62684,-2.68478,3.77279,0.887808,6.36683,3.26373,4.01564,0.69917,0.0960504,-0.206909,1.75937,-53.3794,1.58464,53.1203,-26.4483,19.3558,-64.6981,-20.0786,-38.8046,11.3772,-12.8705,35.6232,16.3828,50.7753,-20.5848,23.6822,-0.567559,21.0707,-1.09412,-7.25143
-86.1698,0.999699,0.0038422,6,63,0,159.818,-0.160729,0.0411686,0.208068,0.0828464,0.32154,-0.245773,-0.284927,-0.275205,-0.236246,-0.079045,0.261981,-0.242745,-0.155404,-0.239019,-0.957116,-2.13613,1.39896,-1.27673,0.894867,-5.99286,0.268507,5.60207,-3.15948,3.03299,-0.310283,-1.33852,-0.625367,0.465612,-1.41824,4.80903,2.25199,3.99965,0.147821,1.702,0.643152,-0.487152,-0.667336,2.83317,-11.6978,-0.0369029,16.8386,9.03364,8.57793,-47.4743,-1.42545,14.3063,-8.04272,-16.5749,13.4231,-24.1719,-24.1064,21.0159,1.16818,-0.823933,-3.14984,-0.995189,5.62793
-76.4439,0.988522,0.00409752,6,63,0,91.3609,-0.0158616,-0.0206851,0.116899,-0.0683806,0.245703,-0.237084,-0.339029,-0.336748,-0.117603,-0.0013334,0.0747908,-0.141978,-0.0308279,-0.314013,-1.13411,-1.9641,1.38436,-1.32861,0.792434,-1.45998,0.370516,1.6639,1.33837,1.09033,0.464037,-0.167996,0.572437,-0.856643,-1.05874,1.9408,-2.03963,-1.77249,0.835835,1.37712,-1.36977,-0.568293,0.308996,1.85264,-4.21757,-5.14241,8.45437,-3.78447,5.67287,-105.016,-13.4864,-19.5346,4.03181,-1.81329,2.79984,-16.2986,-7.72496,-16.2741,-0.558716,-0.927962,22.887,-0.373814,-17.5906
-79.1884,0.998654,0.0042392,8,255,0,87.2238,0.243738,0.061345,-0.0297021,0.0877454,0.256084,0.222253,0.137357,0.129161,0.405537,0.109686,0.0154095,0.132725,-0.0598959,-0.262436,-1.19944,-2.48686,1.41628,-2.08147,-1.05678,-2.14713,-0.817006,0.894791,-0.321812,-0.994757,-0.195906,0.00488923,0.218294,-1.35557,-0.882866,1.55736,0.665133,-0.933175,-0.604142,-0.0462269,0.14411,0.89689,0.461065,1.02608,12.9062,2.44322,-0.480107,9.28955,6.50414,105.397,-3.77133,-4.91851,17.1757,24.746,0.624049,14.7796,-9.44748,10.421,-0.372795,-0.779443,19.2383,-0.711741,13.5467
