# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=1350508874
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.999
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=20
# sampler_t=NUTS(diag_e)
# sample_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_S_4.csv
# diagnostic_file=/Users/davidhodgson/Dropbox/My Mac (David’s MacBook Air)/Documents/research/covid/HERO/serobayes/include/change/IgG_S_diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,x_a.1,x_a.2,x_a.3,x_a.4,x_a.5,x_e.1,x_e.2,x_e.3,x_e.4,x_g.1,x_g.2,x_s.1,x_s.2,sigma,sigma_a_2,sigma_g_2,sigma_e_2,sigma_s_2,b,p_x_a.1,p_x_a.2,p_x_a.3,p_x_a.4,p_x_a.5,p_x_e.1,p_x_e.2,p_x_e.3,p_x_e.4,p_x_g.1,p_x_g.2,p_x_s.1,p_x_s.2,p_sigma,p_sigma_a_2,p_sigma_g_2,p_sigma_e_2,p_sigma_s_2,p_b,g_x_a.1,g_x_a.2,g_x_a.3,g_x_a.4,g_x_a.5,g_x_e.1,g_x_e.2,g_x_e.3,g_x_e.4,g_x_g.1,g_x_g.2,g_x_s.1,g_x_s.2,g_sigma,g_sigma_a_2,g_sigma_g_2,g_sigma_e_2,g_sigma_s_2,g_b
-105.423,0.999805,0.00325679,7,127,0,117.788,0.0340872,-0.0391132,0.0411794,-0.101372,0.00758665,0.0672193,1.68359,-1.39616,-1.69727,0.0221028,0.226928,-0.0617101,-0.10919,-0.410724,-0.0234478,0.0385851,-1.56179,-1.6588,-0.159146,-0.0936943,-1.29986,-0.970354,-0.00876406,-0.918475,0.470921,-0.445843,1.65134,1.31529,1.0011,-0.750258,0.0682127,-1.39697,2.82525,-1.14091,-1.2163,-0.261233,0.618586,1.27805,7.27406,-12.16,17.911,-5.63396,-0.189175,17.1585,10.0747,-18.5588,-11.3654,0.739905,27.9987,-4.83606,-16.8754,-84.8103,1.06321,3.73001,2.69982,-0.996555,12.1829
-74.9448,0.999887,0.00329495,8,255,0,110.877,0.0100717,-0.0612075,0.0443,-0.0982817,0.0968727,0.000499276,1.17557,0.211574,-0.306417,-0.0487293,-0.0174702,0.00667982,-0.117323,-0.192253,-0.00740321,0.581363,-1.61411,-2.17547,-0.0931645,-0.00666015,-1.41132,-0.398942,-0.329916,-0.327294,-1.15255,-3.10409,4.89973,4.39893,1.35772,-1.08946,-0.686406,-0.55699,-2.66282,-0.143306,0.78676,-0.442137,-0.892026,-1.62578,-1.06044,-16.7429,9.57619,-10.6398,2.22574,-3.84476,6.53663,4.36003,-2.34208,-35.3032,2.34151,0.606198,-20.4304,39.2277,1.46082,1.94446,0.421624,-0.733586,-12.1109
-75.4086,0.999499,0.00338488,9,511,0,82.5338,-0.0275036,-0.115207,0.0137264,-0.051794,0.0857029,-0.0312607,-1.12227,0.0354757,0.31722,0.0931864,0.0226863,-0.0544146,-0.108918,-0.373019,-0.592926,-0.187634,-0.403423,-2.38081,-0.158909,0.839088,0.839736,-0.589456,0.871759,0.435958,-0.926788,1.70514,0.762425,-0.918015,-1.35137,-0.130939,0.474052,0.427417,-0.182382,-1.27312,-1.41323,-0.404174,0.528313,0.0931628,-3.989,-14.5979,6.40191,1.41684,1.82227,-8.61171,-10.2255,6.73484,1.24995,23.4319,-2.56628,-5.14205,-18.131,-57.7904,0.30507,0.0701842,4.89603,-0.88568,-0.254081
-70.4044,0.999758,0.00351208,9,511,0,85.6732,0.0558539,0.172691,-0.0541826,-0.110264,-0.00284618,-0.112576,-0.881623,-0.433643,0.422749,-0.065211,-0.00952926,0.0232745,0.0554467,-0.307124,-0.586297,0.190102,-0.90846,-2.13685,-0.0283721,-1.11946,0.755628,-2.21543,1.67074,0.292979,0.734036,-1.90963,1.00667,0.0670632,-1.10048,0.52971,0.96428,1.44024,-2.52297,0.178005,-1.10538,1.55074,-0.837334,0.709988,2.4967,12.3151,-1.57519,-6.31404,-1.62339,-26.6856,-4.91114,-3.67189,2.48761,-15.1295,6.89972,2.63611,9.35767,-10.5528,-0.333585,0.215664,-1.23919,-0.857596,5.12813
-68.7237,0.99768,0.00367754,9,511,0,78.5743,-0.0546584,0.0381257,-0.0423344,0.00261376,0.115705,0.00464028,0.340618,0.00226197,-0.462528,-0.0415115,0.0728628,-0.0392375,0.000685275,-0.299036,0.384322,0.0644051,-0.306841,-2.06794,-0.0944913,1.00831,-1.22993,0.646092,-0.807471,-0.337693,0.269234,-1.63344,0.586324,-0.810082,-0.83569,-2.34392,0.205524,-0.942786,0.132113,-0.525206,1.15021,-0.400181,-0.412074,-1.78274,-10.181,3.8881,1.77059,17.1015,11.5267,6.27993,5.03459,6.92508,-6.08677,-4.8199,17.0961,-3.21806,1.44352,-15.4977,1.79271,0.878062,2.44183,-0.90187,16.424
-71.7031,0.999669,0.0038498,9,511,0,76.2247,-0.0888908,-0.0197806,-0.00909984,-0.044398,-0.0240022,-0.102408,-0.558063,-0.44689,0.718733,-0.095203,-0.0983203,0.0513636,-0.0239157,-0.285995,0.570067,-0.488732,-0.442473,-3.13513,0.0718875,0.479515,0.026287,-0.348345,0.557359,0.89081,0.349366,0.685662,-0.682879,-1.49592,-0.669598,0.129754,0.761736,-0.15187,-0.726822,1.31093,0.515908,0.238961,0.736758,0.330829,-23.1093,-3.73817,22.0907,13.6104,-2.80363,-20.7768,-3.57068,-4.86226,5.7763,-15.1694,-4.60476,5.43928,-3.75874,-2.08524,1.58055,-0.912638,0.128272,-0.946922,8.99128
-74.5336,0.997577,0.00407367,10,1023,0,83.0506,-0.0111024,-0.157455,0.000828519,-0.0213344,-0.274032,-0.0149566,-0.325282,0.0959311,0.503943,0.0389998,0.140479,0.0537,-0.00367431,-0.348092,-3.86799,-0.217814,-0.966165,-4.39141,-0.204741,-1.66591,0.0731708,0.0456282,0.0203327,-1.60218,0.0464719,1.18431,-1.7682,-1.14509,1.03387,-0.356412,0.685583,0.605899,-1.2422,-1.02156,0.126245,-0.219543,0.731896,-0.788696,-0.649287,-9.62687,0.175541,-1.29783,-6.9406,-9.1625,-1.39598,5.27791,2.70148,-0.397134,12.0795,5.42858,-0.660566,-38.4319,-0.928003,0.173491,-0.395726,-0.987128,-4.58495
-72.9728,0.997249,0.00429721,9,831,0,84.596,0.0187238,0.0814367,-0.0200453,0.0684507,-0.319155,0.0257355,0.0211847,-0.101027,0.15556,0.0864429,-0.0622796,0.112511,0.00171612,-0.349448,-4.48537,-0.943689,0.87101,-2.17947,-0.291072,0.107085,1.09331,0.109498,-0.706886,-0.400721,1.62138,-0.136305,0.422151,2.39474,0.966124,-0.673839,0.604319,0.200977,0.799285,-0.0287944,-0.503497,-0.250927,2.54396,1.89364,0.841327,4.699,-1.24345,4.62778,-8.05823,-63.5749,3.12975,-9.42909,-0.495215,11.9359,-8.95418,10.5904,-2.55148,-38.3447,-0.977514,-0.814398,0.24643,-0.978754,-31.8689
-70.8315,0.999068,0.00453944,9,895,0,86.2011,0.246026,-0.0609833,0.0889765,0.0622972,-0.0438158,-0.0680484,0.0884169,0.00237873,0.139664,-0.100004,-0.0140001,0.0182188,5.70659e-05,-0.232159,-1.26398,-0.25666,-0.344745,-3.01779,-0.0612665,-0.385616,-1.786,1.22254,1.14267,-1.7262,0.796516,-0.90337,-0.125304,-0.342991,-1.76692,-0.550476,2.5288,0.0895737,-0.350058,-2.51687,-0.357966,1.82649,-0.135232,-0.518855,13.3316,-6.21805,7.26833,5.94635,-2.24741,-21.988,2.53617,6.15231,0.0705125,-23.2549,3.03369,2.02929,-0.0610638,22.5548,-0.0437716,-0.0932291,0.190462,-0.947648,2.42964
-71.2673,0.998608,0.00482969,6,127,0,81.2787,0.0537182,-0.119387,-0.0128364,-0.0494286,-0.298963,0.0330467,-0.0762736,-0.125662,0.369529,0.0440434,-0.135422,0.00494648,0.168675,-0.296623,-1.14881,-0.385966,-0.434819,-3.03721,-0.183949,1.84738,-0.657552,1.03018,0.950909,0.737835,-1.41412,1.05907,0.988485,-1.18139,0.850877,-0.281798,0.244555,1.86576,-0.833751,-0.599453,0.802063,0.430075,0.0251217,1.39495,2.27473,-11.4047,0.65311,-0.811794,-10.0657,-0.492306,0.242958,-0.0543043,1.41285,10.6254,-15.1804,0.485531,26.9994,-9.04822,0.431205,0.871455,-1.18898,-1.03554,-10.605
-72.1037,0.999396,0.00513657,9,767,0,78.5439,-0.162908,0.0106968,-0.102036,-0.0600537,0.0166659,-0.0702746,-0.384196,0.155681,0.630842,-0.0363864,-0.0500591,-0.0546684,0.187546,-0.224658,-0.309467,0.152562,-1.93866,-1.53357,-0.0894312,0.573725,0.537823,-1.27041,-0.491406,-0.410513,-0.854638,-0.240993,0.538498,0.0931257,1.74878,0.548419,0.111031,0.492364,0.622778,0.829979,0.634492,-0.0749554,-1.61312,-1.20416,-15.2536,-1.90845,-5.57825,0.137704,-0.860053,-18.6866,-1.84644,3.0501,3.56125,-16.3486,-3.40917,-6.89875,30.1935,28.2259,0.500907,0.521716,-0.75751,-0.779572,-8.12844
-71.4523,0.996042,0.00547872,9,511,0,82.0568,0.0323376,0.160754,-0.0949418,0.00639279,0.0115917,-0.0571821,0.151584,0.0491417,-0.15699,0.0809631,0.0266533,0.224958,-0.0374687,-0.265824,-1.47199,-1.13324,0.0294733,-1.06573,-0.157003,0.755304,0.365034,-1.61337,-0.0166974,-1.20157,1.57396,-0.497094,-1.07873,1.5981,-0.521279,0.515031,0.680155,-1.36396,1.47011,0.987231,0.592144,1.63407,-0.847947,0.529708,1.58982,8.06435,-5.16199,1.9164,-0.589083,-25.9444,4.81416,10.1547,-3.98959,17.0684,1.02683,26.4815,-10.4711,3.76737,-1.08702,-0.707029,2.29051,0.35399,-1.75019
-71.4368,0.999923,0.00578737,8,447,0,76.1825,0.00920491,0.111937,-0.110592,-0.0604849,0.0927527,0.0320464,-0.355591,-0.351424,0.657636,-0.110267,0.0372437,0.231241,0.0402754,-0.291771,-0.934853,-1.37072,0.0741671,-1.83172,-0.141218,-0.085902,-0.300883,0.692887,-0.541222,-0.330561,-0.754388,0.409216,-0.305659,1.16697,-0.874598,0.12295,0.624231,-0.754353,0.191322,-1.043,0.117282,0.693166,0.91233,1.45932,-0.84749,6.76227,-5.65739,-0.795648,2.20205,16.7525,-4.09323,-7.25495,7.61584,-21.7401,1.918,24.633,6.49359,-3.64274,-0.942549,-0.948768,4.42581,-0.54729,7.53322
-70.6588,0.994275,0.00618295,9,511,0,84.6473,-0.0475693,-0.101333,-0.0379294,-0.00134724,0.112524,-0.00266532,-0.355184,0.120441,1.01157,0.0487718,-0.0240969,0.0231188,0.0826455,-0.299704,0.0146938,0.647181,-1.02053,-1.66852,-0.215996,-0.774278,-0.346065,1.18149,-1.20393,0.0620451,0.0361994,0.872343,0.119677,-0.288068,0.1607,-2.75746,2.09345,0.291034,2.04618,0.8721,-0.180628,1.90478,-0.666484,-1.54914,-7.86685,-23.5271,1.70888,11.0814,4.18775,-4.81225,-1.7463,3.71938,5.93766,18.3885,-21.0503,2.68309,11.9492,-12.8547,2.02865,1.77616,-0.527368,-0.929214,-6.22679
-70.9843,0.993901,0.00649643,9,511,0,79.2604,-0.0449912,0.0521521,0.115158,0.0754142,0.0800477,-0.0418421,-0.0505423,-0.0736387,-0.407195,-0.0781731,0.0168345,-0.0979308,0.00572162,-0.259257,-3.15477,-1.99848,-0.449755,-2.21236,-0.0914677,0.965704,0.573424,-0.906931,-0.733083,0.819743,0.527215,0.641879,-1.15034,-2.08117,-1.16531,0.851348,-0.795448,0.494096,0.22418,-1.00624,-0.228454,0.128311,1.15704,-1.21844,-2.32019,2.84817,7.3178,5.4693,1.90234,-8.63922,0.904967,3.4508,-4.89333,-15.9601,1.03979,-9.50209,1.32451,10.0173,-0.913588,-0.921236,0.189989,-0.926404,7.13452
-72.3444,0.996346,0.00681658,6,63,0,77.0086,-0.0626812,0.0822413,-0.0586648,-0.139615,0.317118,0.0659891,0.0612672,-0.000480328,-0.370811,0.0399954,0.120241,0.00183386,-0.0145381,-0.24022,-3.17499,-1.87626,-0.436705,-2.04259,-0.232815,-0.440268,0.637661,0.835496,0.164836,-0.100366,-0.017523,-0.263023,0.314481,-0.798779,1.07587,0.340134,-1.59151,0.461501,0.777246,-0.0503307,-0.581381,0.0594906,-0.78705,1.26469,-3.40837,4.45594,-3.54926,-9.20697,7.76382,4.32939,1.06883,3.09582,-5.1267,6.63194,5.45528,-0.386287,-3.90142,19.2076,-1.05862,-0.990857,0.0123722,-0.849087,-16.217
-68.8491,0.999201,0.00719934,7,255,0,82.9979,-0.0142017,0.232295,0.15896,-0.0509597,-0.256656,-0.000373071,-0.150144,-0.383775,-0.0912262,-0.0281575,-0.0976601,0.00646457,-0.0562134,-0.298464,-1.80321,-1.15963,-0.190014,-1.03317,-0.124382,0.481971,-0.67665,0.468009,1.10791,1.95657,1.221,0.629235,-0.0545877,-2.33927,0.346152,-0.79759,-1.0871,-0.244072,1.05725,-2.52104,-1.36649,0.0327282,-1.87161,-0.35876,-1.59261,12.6584,10.5132,-2.23509,-7.34999,-2.66486,-0.312183,-6.28202,-2.94812,-5.75884,-7.21556,1.25963,-12.1137,-7.45583,-0.810739,-0.466115,0.329997,-0.47432,-6.587
-74.519,0.986404,0.00765997,6,63,0,82.2558,-0.106264,-0.369816,-0.0229272,0.116217,-0.232073,0.00595419,-0.1194,-0.117784,-0.430108,0.0138372,0.130152,-0.059946,0.0532838,-0.314433,-1.54253,-1.19078,-0.315937,-1.10628,-0.0765206,0.0477887,1.87524,1.4825,-0.0777241,-0.812125,0.810013,-0.137202,-1.36162,1.29349,-0.0996347,-0.896288,0.014068,-0.0402839,0.627545,-1.36861,0.112007,0.697453,0.329867,1.09527,-4.81795,-24.0624,1.40655,12.1899,-6.17591,17.3615,0.611993,3.68038,-6.09176,9.50047,7.87564,-3.38923,14.6245,-23.4459,0.377003,-0.427478,0.562099,-0.512523,26.0123
-75.8229,0.99942,0.00785808,8,255,0,83.0716,0.201524,0.294263,-0.0835086,-0.14246,-0.146997,-0.033986,-0.0626241,0.180924,0.828969,0.127725,0.0432943,-0.068699,-0.0681409,-0.318717,-2.53005,-1.05179,-0.72957,-1.12913,-0.149966,-0.487603,-2.29866,-1.17496,0.514948,1.09387,0.297043,-1.04818,0.59698,-0.301953,-1.12405,1.05934,-0.0437362,-0.164583,-0.177285,0.413243,-0.418274,0.448687,-0.325796,-1.18308,10.3262,17.3664,-4.46783,-8.90103,-3.99826,-10.4386,0.640009,7.65929,5.48163,29.6281,2.96456,-4.58432,-10.5968,-21.469,-1.09223,-0.322943,0.849578,-0.873185,8.8596
-70.1963,0.999921,0.00835376,6,63,0,79.3413,-0.108779,0.0602778,0.076954,-0.0526468,-0.0783782,0.0649647,-0.171071,-0.049981,0.715673,-0.135605,-0.032531,-0.0506776,0.052446,-0.311044,-2.5291,-1.32949,-0.581508,-1.21712,-0.171985,1.41987,2.28805,-0.514385,-1.21357,-0.663066,-0.659428,0.470721,1.55504,1.06617,0.0878088,0.396513,-1.18912,-0.47148,0.844373,-0.11108,1.2294,-0.704198,0.325641,-0.102844,-5.99162,3.0225,5.13374,-3.03848,-2.30686,8.62638,-0.703977,2.59923,4.53917,-30.8141,-1.34884,-5.96659,7.69961,-14.5541,-0.872481,-0.501071,-0.904559,-0.705469,-5.73237
-69.5128,0.994227,0.00888434,8,255,0,82.5105,-0.167861,0.131718,0.114706,-0.0484465,-0.0441565,-0.00893202,-0.0358448,-0.247266,-0.595398,0.00517194,0.0871562,-0.00891008,-0.0277186,-0.193891,-0.868658,-0.336806,-0.570022,-0.786742,-0.154475,0.299253,-0.102726,-0.855239,-1.57877,-1.3354,1.35397,-0.0243367,1.56269,-0.639079,-1.75034,-0.881977,-0.288796,1.83461,0.326387,2.44745,1.49056,0.0970977,0.750519,0.148499,-12.0356,6.11745,9.73691,-1.63785,-2.61444,-5.92351,0.426524,-1.38179,-5.73541,-3.53453,4.8752,-1.51515,-6.53261,41.1692,0.0706474,-0.264863,0.3512,-0.483354,-5.77544
-68.8632,0.997554,0.00929417,7,223,0,78.5979,0.204456,-0.0424132,-0.0987208,-0.209151,0.0490463,-0.0159827,-0.124844,-0.382356,-0.0322345,0.0582627,0.0152729,-0.102403,-0.0143341,-0.364906,-0.841886,-0.161297,-0.0482836,-1.31357,-0.132715,0.228869,0.408666,1.45028,-1.14128,0.520419,-0.952469,-0.294286,1.53099,2.48517,1.1954,1.3452,0.0576929,0.321363,0.0167434,0.0302753,0.445691,0.804198,-1.11698,0.787444,13.0738,-7.43301,-5.61504,-12.9826,0.366733,-3.945,0.575949,-7.13147,-3.16864,16.2344,-6.28808,-10.3914,-3.32579,-44.7328,-0.118533,-0.0372352,0.580948,-0.71198,-3.86066
-70.4601,0.994938,0.00980274,8,319,0,75.7588,-0.191,0.0901927,0.0370934,0.111622,-0.0613233,0.0218017,0.138587,0.166656,0.332732,0.0655628,-0.0830181,-0.0201496,-0.0225203,-0.18154,-1.23592,-0.184715,-0.386727,-0.771252,-0.234306,1.29331,-0.533035,0.0623157,-0.62984,0.257806,-0.767549,0.30135,0.169028,0.831753,0.358103,-0.309893,-1.2605,0.12801,-1.01356,-0.973469,-0.0954323,-0.809134,1.44599,-0.462757,-12.0188,3.0356,3.06595,9.42737,-3.08776,-6.93795,1.73236,6.05283,1.30552,10.7443,-10.754,-2.70477,-8.50205,44.8671,-0.146023,0.164073,-0.051506,-0.415272,-11.8955
-73.0515,0.993195,0.0102574,7,255,0,79.3298,-0.0507405,-0.00285503,0.021115,0.115561,0.101989,-0.0985156,-0.194552,-0.669112,-0.321629,-0.0108881,-0.0264053,-0.0233787,-0.0395118,-0.384518,-1.4432,0.835933,-0.202837,-0.292522,0.0123107,1.46411,-1.09253,-0.514101,0.35137,0.38052,0.262357,1.01119,0.63105,-0.806081,0.461177,-0.901578,-0.469113,0.234893,1.82998,0.0882638,-1.0561,0.302979,-0.78098,-0.270314,-3.99143,-3.20687,2.28729,11.5624,1.9986,-16.5869,0.186863,-14.3526,-5.65466,23.4087,-28.7316,0.531846,-9.87467,-61.441,-0.277624,1.75052,3.43887,-0.185565,-0.725036
-67.4194,0.993368,0.0106748,8,255,0,81.3725,0.0550641,0.113647,0.0144569,-0.118611,0.158014,-0.0132546,-0.127745,0.0941979,0.481291,-0.0148295,0.0224956,0.104174,-0.0227735,-0.351941,-0.314595,-0.138026,-0.389984,-1.51574,-0.160335,-1.51504,-0.585779,0.175878,1.80664,-0.741325,1.43532,-0.745368,1.49103,-1.62213,-0.515531,0.23131,0.332484,0.611053,2.57437,-1.28147,1.48979,0.423652,1.26517,-0.938498,3.10096,6.96698,6.28359,-10.6752,4.69143,-8.90915,0.235243,9.22247,3.42674,-5.36861,7.91975,12.3291,-4.35976,-39.7304,0.281836,0.0564852,0.645447,-0.577306,5.28068
